DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
SAU;BOG;2;25;99219,24
SAU;BOG;147;3079;12111158,09
SAU;BOG;5;74;294236,38
SAU;BOG;1752;55428;217978901,9
ARG;BOG;151;6186;24392411,61
AUS;BUN;222;3250;12781232,1
BOL;BOG;75;21958;87848546,4
BOL;BOG;208;13550;53974988,51
BOL;BOG;781;13260;52816807,98
BOL;BOG;16;7342;29244287,3
BOL;BOG;73255;123521;486792456,7
BOL;CLO;3144;47616;191569167,4
BOL;CLO;2480;45083;178643026
BOL;CLO;917;7427;29580815,25
BRA;CLO;500;15600;61597224
BRA;CTG;1660;20189;79397890,96
CAN;BOG;34;1009;3968927,12
CAN;BOG;174;2193;8627827,15
CAN;BOG;760;9117;34848381,72
CAN;CTG;760;9830;39305873,1
COL;CLO;5;99;389334,71
COL;CLO;21;254;998160,8
COL;CLO;280;3760;14793563,51
COL;CLO;58;1026;4046669,65
COL;CLO;135;515;2035022,4
COL;CLO;833;4040;15962179,48
COL;CLO;62;1119;4419160,91
COL;CLO;10;117;464727,93
COL;CLO;5;57;226724,22
COL;CLO;111;1711;6758539,11
COL;CLO;251;3494;13783260,58
COL;CLO;36;623;2462126,6
COL;CLO;0;9;37019,85
COL;CLO;1;19;75676,59
COL;CLO;10;121;477530,61
COL;CLO;109;1480;5851553,09
COL;CLO;13;211;828086,55
COL;CLO;27;93;358126,08
COL;CLO;239;774;2958266,7
COL;CLO;18;266;1018958,53
COL;CLO;1;9;35545,06
COL;CLO;7;100;383351,61
COL;CLO;13;183;700581,76
COL;CLO;13;213;815625,47
COL;CLO;90;2520;9688921,2
COL;CLO;450;1857;7348257,26
KOR;BOG;107;475;1868294,85
CRI;BOG;2;5878;22599793,18
CRI;BOG;1000;6750;26132287,5
CRI;BOG;16080;1234;4964802,06
CRI;BOG;907;2302;9016178,12
CRI;BOG;2047;3632;14221898,92
CRI;BOG;13;8179;31264330,77
CRI;BOG;268;134227;535508918,4
CRI;BOG;2;4400;17554020
CRI;BOG;250;2319;9275791,29
CRI;BOG;20;34;136024,57
CRI;BOG;816;1783;7102195,43
CRI;BOG;3;984;3809506,8
CRI;BOG;700;122;486063,79
CRI;BOG;56;743;2961750,84
CRI;BOG;2;16061;62179358,45
CRI;BOG;620;646;2576859,06
CRI;BOG;35;198;791451,9
CRI;BOG;5;263;1033242,82
CRI;BOG;161;8974;35139026,53
CRI;BOG;66;4424;17689408,24
CRI;BUN;645780;38477;154802700,7
CRI;BUN;217875;5620;22611244,83
CRI;BUN;302050;33899;136385008,6
CRI;BUN;9991;82512;315368353
CRI;CLO;34;1087;4348660,22
CRI;CLO;231;6316;25261839,67
CRI;CLO;47;899;3598287,17
CRI;CLO;80100;88268;348861485,9
CRI;CLO;25;24074;95256622,94
CRI;CLO;224;11660;46633353,8
CRI;CLO;2555;20324;80340730,64
CRI;CLO;7200;1368;5448060
CRI;CLO;40;12;47993,16
CRI;CLO;35;3;13998
CRI;CLO;2000;250;983147,5
CHL;BOG;250;6100;24542586,8
CHL;BOG;10200;5511;22035788,61
CHL;BOG;150;3800;14524363,3
CHL;BOG;120;2040;8252248,8
CHL;BOG;196;4658;18337601,56
CHL;BOG;74;1417;5732076,74
CHL;BOG;417;4033;15937619,97
CHL;BOG;9;46;187860,01
CHL;BOG;44;484;1957886,48
CHL;BOG;138;5143;20743488,7
CHL;BOG;154;4635;18284534,34
CHL;BOG;12;246;989709,66
CHL;BOG;779;14442;57588936,47
CHL;BOG;286;4530;18092371
CHL;BOG;603;10546;41682305,98
CHL;BOG;145;2286;8920974,03
CHL;BOG;406;6797;26621372,32
CHL;BOG;336;6212;24468754,92
CHL;BOG;63;1134;4587279,48
CHL;BOG;84;1092;4393345,32
CHL;BOG;88;1804;6936037,23
CHL;BOG;48;1632;6274729,92
CHL;BOG;222;2556;9827334,36
CHL;BOG;316;2656;10211815,36
CHL;BOG;74;444;1707095,64
CHL;BOG;31;635;2443376,75
CHL;BOG;176;5318;20446699,57
CHL;BOG;84;3276;12595597,56
CHL;BOG;32;400;1537924
CHL;BOG;401;9179;35293433,38
CHL;BOG;276;7068;27175117,08
CHL;BOG;209;2603;10008040,43
CHL;BOG;344;4712;18116744,7
CHL;BOG;84;1386;5328906,66
CHL;BOG;1186;3558;13967889,66
CHL;BOG;1000;3100;12169887
CHL;BOG;370;1850;7262674,5
CHL;BOG;7464;447;1750180,57
CHL;BOG;44;5664;22406104,32
CHL;BOG;60;1140;4383083,4
CHL;BOG;158;2444;9396715,64
CHL;BOG;60;360;1384131,6
CHL;BOG;120;1140;4383083,4
CHL;BOG;64;832;3198881,92
CHL;BOG;119;2341;9002622,61
CHL;BOG;36;1026;3944775,06
CHL;BOG;84;1848;7105208,88
CHL;BOG;261;5634;21663581,94
CHL;BOG;67;1139;4379238,59
CHL;BOG;64;1248;4798322,88
CHL;BOG;223;3831;14729467,11
CHL;BOG;57;1425;5478854,25
CHL;BOG;104;2626;10096471,06
CHL;BUN;151800;11804;45117962,53
CHL;BUN;166800;7942;30357816,96
CHL;BUN;2791;25661;100916826,8
CHL;BUN;16563;195716;769671688,9
CHL;BUN;146400;11397;45855582
CHL;BUN;139200;6636;26698544,57
CHL;CLO;430;392765;1553798518
CHL;CLO;66830;33750;134274482
CHL;CLO;172;8079;32242319,52
CHL;CLO;42;605;2343659,68
CHL;CLO;100;885;3426233,25
CHL;CLO;40;681;2638006,03
CHL;CLO;132;1628;6304036,89
CHL;CLO;843;8544;33078985,09
CHL;CLO;40;224;867204,8
CHL;CLO;264;1453;5628004,29
CHL;CLO;83;1715;6640698,18
CHL;CLO;11;91;355592,68
CHL;CLO;79;316;1223958,91
CHL;CLO;2406;7458;29766377,56
CHL;CLO;15000;8080;32178600
CHN;BOG;1681;61344;242670373
CHN;BOG;654;22653;89612589,18
CHN;BOG;1409;35743;141396759,4
CHN;BOG;412;12012;47519612,9
CHN;BOG;619;14842;58714239,04
CHN;BOG;19;737;2918925,17
CHN;BOG;2446;10860;42708871,22
CHN;BOG;1015;4506;17722610,09
ECU;BOG;70;2660;10227194,6
ECU;BOG;36;828;3183502,68
ECU;BOG;370;11624;45166615,44
ECU;BOG;161;5550;22270602
ECU;BOG;51;1173;4509962,13
ECU;BOG;90;1938;7451241,78
ECU;BOG;835;20128;79681211,56
ECU;BOG;2654;48100;188110837,8
ECU;BOG;594;8495;33730761,81
ECU;BOG;258;3892;15591059,56
ECU;BOG;188;7144;27806282,64
ECU;BOG;58;1881;7404957,21
ECU;BOG;263;11124;44033478,44
ECU;BOG;103;3244;13053304,84
ECU;BOG;228;7467;28709196,26
ECU;BOG;59;2035;7826110,75
ECU;BOG;54;2160;8737675,2
ECU;BOG;46;1587;6384834,27
ECU;BOG;5789;165999;656613564
ECU;BOG;264;7105;28012113,85
ECU;BOG;841;24321;96707392,88
ECU;BOG;1352;33910;134094436,6
ECU;BOG;1990;46988;185444133,5
ECU;BOG;548;13525;53197169,83
ECU;BOG;221;6190;24375833,5
ECU;BOG;62;1860;7524109,2
ECU;BOG;212;5398;21449509,18
ECU;BOG;185;6093;23426427,33
ECU;BOG;11;93;376170,13
ECU;BOG;40;580;2333461,8
ECU;BOG;117;3436;13595410,14
ECU;BOG;11;108;427409,21
ECU;BOG;15;247;979298,1
ECU;BOG;901;18767;74260076
ECU;BOG;145;2318;9174143,73
ECU;BOG;9;144;569773,44
ECU;CLO;56;43137;168738830,6
ECU;CLO;1304;22550;88683050,54
ECU;CLO;60;285;1120788,15
ECU;CLO;121;7898;31582471,14
ECU;CLO;2;5;22191,73
ECU;CLO;250;578;2313537,88
ECU;CLO;4;101;407168,27
ECU;CLO;2;37;148064,82
ECU;CLO;1358;2120;8477520,94
ECU;CLO;4;343;1373328,24
ECU;CLO;60;990;4004767,8
ECU;IPI;16;124;476074,54
ECU;IPI;429120;18224;73321915,98
ECU;IPI;429120;11526;46372162,17
ECU;IPI;1296000;19310;73805314,32
ECU;IPI;33;17;68767,61
ECU;IPI;170;948;3749145,12
ECU;IPI;170;628;2480947,86
ECU;IPI;22;2906;11106953,74
ECU;IPI;68;3004;11966537,71
ECU;IPI;386;28638;112738319,8
ECU;IPI;1;501;1917751,8
ECU;IPI;73;3247;12934204,17
ECU;IPI;454;14555;57095946,3
ECU;IPI;79;2173;8568466,52
ECU;IPI;396;2205;8427811,35
ECU;IPI;396;744;2846777,5
ECU;IPI;36;6242;23860867,04
ECU;IPI;10;789;3017279,15
ECU;IPI;168;18444;70495648,34
ECU;IPI;44;2253;8613639,42
ECU;IPI;20;2529;9666002,67
ECU;IPI;99;2307;8817813,33
ECU;IPI;4;17;64974,84
ECU;IPI;1;10;40322,62
ECU;IPI;1;6;24537,56
SLV;BOG;264;5621;22237267,36
SLV;BOG;581;174237;691695181
SLV;BOG;23;2186;8562105,7
SLV;BOG;229;13868;54299809,7
SLV;BOG;330;9417;37664632,02
SLV;CLO;40000;60580;232918589,8
SLV;CLO;11;2029;8028266,04
SLV;CLO;61;2476;9522825,4
ARE;CLO;12;711957;2787619519
ARE;CLO;11;656571;2619423751
ESP;BOG;484;4424;17689408,24
ESP;BOG;1;80;319954,4
ESP;BUN;110;1436;5649558,79
ESP;CLO;370;48769;192569032,3
ESP;CLO;311;42534;170114675,2
ESP;CLO;629;487618;1916703510
ESP;CLO;60;1094;4426846,04
ESP;CLO;10;255;1035131,34
ESP;CLO;221;4382;17604383,74
ESP;CLO;20;337;1365504,46
ESP;CLO;28;381;1541673,78
ESP;CLO;52;672;2714757,93
ESP;CLO;367;5994;23910516,85
ESP;CLO;776;8397;33482329,82
ESP;CLO;69;558;2149094,99
ESP;CLO;80;1088;4404840,05
ESP;CLO;30;262;1007417,11
ESP;CLO;91;2174;8789161,11
ESP;CLO;50;1600;6449825,86
ESP;CLO;45;1445;5633076,21
ESP;CLO;10;299;1211341,12
ESP;CLO;40;954;3720448,3
ESP;CLO;80;2038;7900853,75
ESP;CLO;20;419;1695837,12
ESP;CLO;10;157;638699,78
ESP;CLO;11;119;484536,45
ESP;CLO;10;152;616693,78
ESP;CLO;1006;22987;91560173,65
ESP;CLO;371;5861;23375373,16
ESP;CLO;167;3869;15497148,34
ESP;CLO;12;186;749805,63
ESP;CLO;195;3231;12751351,87
ESP;CLO;437;6228;24554368,61
ESP;CLO;145;2937;11513231,04
ESP;CLO;58;1366;5522790,75
ESP;CLO;113;2325;8974132,5
ESP;CLO;9;34;138680,04
ESP;CLO;30;327;1259213,72
ESP;CLO;512;558;2257475,47
ESP;CLO;1396;21742;85197506,26
ESP;CLO;700;599;2409902,79
ESP;CLO;8;992;3925105,92
ESP;CLO;1750;1901;7309752,77
ESP;CLO;6100;2812;11244649,78
ESP;CLO;20;540;2172533,4
ESP;CLO;8;376;1512726,96
ESP;CLO;14;392;1577098,32
ESP;CLO;46;1104;4441623,84
ESP;CLO;350;381;1541673,79
ESP;CLO;111;246;993208,09
ESP;CLO;118;327;1320551,51
ESP;CLO;40;540;2172533,4
ESP;CLO;62;3498;14073188,58
ESP;CLO;23;740;2977175,4
ESP;CLO;717;1864;7518000,57
ESP;CLO;3;118;476991,77
ESP;CLO;24;707;2844409,47
ESP;CLO;8;200;804642
ESP;CLO;12;328;1319612,88
ESP;CLO;18;396;1593191,16
ESP;CLO;27;720;2896711,2
ESP;CLO;34;1132;4554273,72
ESP;CLO;85;1819;7318218,99
ESP;CLO;28;770;3097871,7
ESP;CLO;145;157;638699,78
ESP;CLO;860;27566;108641815
ESP;CLO;693;12876;50417425,93
ESP;CLO;6;126;509740,7
ESP;CLO;112;121;493355,03
ESP;CLO;145;157;638699,78
ESP;CLO;2429;308;1226041,33
ESP;CLO;5;370;1445009,3
ESP;CLO;3;9;39117,27
ESP;CLO;55;1105;4401380,75
ESP;CLO;0;14;57755,67
ESP;CLO;0;22;91134,47
ESP;CLO;90;2070;8245120,5
ESP;CLO;390;8918;35521731,7
ESP;CLO;479;13342;53143187,3
ESP;CLO;1159;38962;155191490,3
ESP;CLO;60;375;1493681,25
ESP;CLO;5;500;1991575
ESP;CLO;100;100;398315
ESP;CLO;1;5;19915,75
ESP;CLO;103;115;458062,25
ESP;CLO;200;200;796630
ESP;CLO;300;90;358483,5
ESP;CLO;3;6;23898,9
USA;BOG;5;319;1252037,05
USA;BOG;0;109;429248,59
USA;BOG;54;7494;29202713,97
USA;BOG;0;494;1914548,16
USA;BOG;30;4144;16113310,95
USA;BOG;1;13;53719,69
USA;BOG;3;110;429072,8
USA;BOG;2557472;2152555;8494358799
USA;BOG;4000;9080;34910874,8
USA;BOG;1000;2050;7881860,5
USA;BOG;350;20296;80829218,25
USA;BOG;3365;63277;244976761,4
USA;BOG;504;9484;36717722,23
USA;BOG;11293;79875;314508972,6
USA;BOG;5;382;1506237,46
USA;BOG;93;6086;23997280,58
USA;BOG;60;480;1895020,21
USA;BOG;2550;8933;35225058,5
USA;BOG;200;2684;10583092,52
USA;BOG;10100;7910;31107180,15
USA;BUN;4994;71848;282552501,6
USA;BUN;24507;323885;1273707187
USA;CLO;828;66198;264756106,9
USA;CLO;1;42;168438,8
USA;CLO;38;2908;11597985,4
USA;CLO;0;171;683808,87
USA;CLO;18;2447;9761875,93
USA;CLO;5;68;271831,33
USA;CLO;2;70;279667,45
USA;CLO;44;849;3389521,68
USA;CLO;9;315;1256708,25
USA;CLO;15;480;1914984
USA;CLO;759;606894;2398982644
USA;CLO;5363;253972;1002975839
USA;CLO;3923;122930;488346279,9
USA;CLO;239;3023;11889595,97
USA;CLO;1224;15418;60271224,22
USA;CLO;3315;44397;178621632,7
USA;CLO;620;8098;31606689,6
USA;CLO;2211;27248;109624868,6
USA;CLO;4560;54206;215598818,7
USA;CLO;217710;157807;624450681
USA;CLO;544;16050;63491874
USA;CLO;25;443;1696034,68
USA;CLO;65;1506;5756962,81
USA;CLO;393;23660;94225950
USA;CLO;50;1400;5505626
USA;CLO;36;786;3134068,2
USA;CLO;70;944;3715314,4
USA;CLO;1;17;69174,25
USA;CLO;101;664;2612458,86
USA;CLO;12;189;756515,7
USA;CLO;23;313;1249469,55
USA;CLO;1;8;34213,53
USA;CLO;3;13;53340,52
USA;CLO;10;69;273944,21
USA;CLO;9808;56977;223494039,9
USA;CLO;1170;15363;60419447,59
USA;CLO;781;6837;26887511,08
USA;CLO;80;1462;5752710,62
USA;CLO;180;3104;12365184,6
USA;CLO;455;11605;45638926,05
USA;CLO;134;1838;7247889,52
USA;CLO;125;3568;14034627,19
USA;CLO;121;1422;5592182,3
USA;CLO;1;39;156005,84
USA;CLO;185;2841;11175005,04
USA;CLO;295;4791;19064304,98
USA;CLO;30;249;982754,24
USA;CLO;791;15100;60751959,58
USA;CLO;2834;49623;199598333,2
USA;CLO;234;3565;14020823,8
USA;CLO;292;3046;11981893,86
USA;CLO;176;1894;7570596,03
USA;CLO;8;180;719891,74
USA;CLO;4;61;245668,45
USA;CLO;735;8847;35308752,07
USA;CLO;686;9071;36204066,09
USA;CLO;17550;27875;107917752,8
USA;CLO;408;10980;44416515,6
USA;CLO;884;5648;22214257,08
USA;CLO;682;10039;39481866,51
USA;CLO;1;8;31860
USA;CLO;1;80;319954,4
USA;CLO;2;800;3075848
USA;CLO;832;5800;23102270
USA;CLO;115;6916;27340169,4
USA;CLO;27;1787;6921765,45
USA;CLO;1408;31246;120967984,8
USA;CLO;36;838;3246597,97
USA;CLO;808;15795;61151411,03
USA;CLO;189;3639;14089755,12
USA;CLO;166;2757;10674749,08
USA;CLO;316;6723;26776259,09
USA;CLO;80;1262;4888983,2
USA;CLO;300;957;3708113,52
USA;CLO;1000;6070;24270955,7
USA;CLO;5000;80000;319880800
USA;CLO;195;10800;42471972
USA;CLO;2000;20;79650
USA;CLO;2000;20;78979,3
USA;CLO;7000;70;277101,5
USA;CLO;1170;3145;12311273,94
USA;CLO;6595;68234;266091133,7
USA;CLO;0;780;3112646,91
USA;CLO;156;461;1842214,6
USA;CLO;226314;27711;109841255,7
USA;CLO;23040;6826;27124590,81
USA;CLO;10750;752;3009571,07
USA;CLO;104;1070;4279390,1
USA;CLO;150;296;1158967,28
USA;CLO;0;7;29995,72
USA;CLO;72;864;3344932,8
USA;CLO;593;21250;84632027,85
USA;CLO;908;31859;126878825,9
USA;CLO;621;14256;56776272,3
USA;CLO;459;12208;48622063,72
USA;CLO;84;2969;11826113,4
USA;CLO;400;5098;20302785
USA;CLO;15510;204026;799930994
USA;CLO;2577;24991;97263060,54
USA;CLO;380;2595;10272980,8
USA;CLO;659;8879;35423932,56
USA;CLO;4628;75390;300772653,2
USA;CLO;258;761;3043265,96
USA;CLO;442;13125;52364998,1
USA;CLO;9000;3780;15117845,4
USA;CLO;15078;10554;42202673,64
USA;CLO;14;3509;13588015,21
USA;CLO;9;10386;40212015,57
USA;CLO;1;1093;4422234,5
USA;CLO;10;40;156617,2
USA;CLO;390;12560;49307671,2
USA;CLO;1;106;413780,57
USA;CLO;33;2631;10480944,37
USA;CLO;785;8485;33791512,5
USA;CLO;82;816;3257268,09
USA;CLO;539;4056;16183809,05
USA;CLO;1455;27386;109066736,3
USA;CLO;240;4276;17029170
USA;CLO;50;1010;3965027,7
USA;CLO;787;291;1159664,17
USA;CLO;1;200;799886
USA;CLO;1084;15328;59846778,18
USA;CLO;70;1610;6439082,3
USA;CLO;260;2603;10369633,5
USA;CLO;44;165;657112,5
USA;CLO;5178;77967;310773548,7
USA;CLO;100;998;3974535
USA;CLO;1643;13413;53419064,62
USA;CLO;2149;52961;211653355,7
USA;CLO;488;17922;70582544,37
USA;CLO;1233;45950;181313486,3
USA;CLO;12;93;370372,5
USA;CLO;300;3700;14525349
USA;CLO;396;7634;30296211,27
USA;CLO;506;7292;29042641,92
USA;CLO;108;2284;9115483,42
USA;CLO;2460;40659;156326129,8
USA;CLO;1;1;3844,81
USA;CLO;48;48;187580,06
USA;CLO;1;1;3844,81
USA;CLO;18;18;71685
USA;CLO;44;44;169171,64
USA;CTG;4007;89986;355976784,6
USA;CTG;12345;371931;1471315591
USA;CTG;7616;94868;375288876,4
USA;CTG;811;16961;67098133,31
USA;CTG;1294;6686;26452613,52
USA;CTG;1072;16043;64148175,87
USA;CTG;423;5634;22528564,98
FRA;BOG;4488;126079;497134304,5
GTM;BOG;464;21815;87192794,9
GTM;BOG;70;21916;87620239,66
GTM;BOG;62;48409;193631683,2
GTM;BOG;360;202403;809446351
GTM;BOG;34;2706;10598403,38
GTM;BOG;619;32800;128426652,2
GTM;BOG;28;1689;6739546,81
GTM;BOG;20;760;2922055,6
GTM;BOG;35;1149;4419609,09
GTM;BOG;20;630;2422230,3
GTM;BOG;51;1275;4902132,75
GTM;BOG;128;3427;13178086,27
GTM;BOG;360;6931;26648378,1
GTM;BOG;184;2838;10911570,77
GTM;BOG;29;354;1361062,74
GTM;BOG;31;883;3396889,63
GTM;BOG;33;1254;4821391,74
GTM;BOG;19;565;2174240,05
GTM;BOG;59;1858;7145579,38
GTM;BOG;33;1254;4821391,74
GTM;BOG;29;902;3469941,02
GTM;BOG;26;897;3448794,57
GTM;BOG;848;24127;92765038,07
GTM;BOG;79;2355;9056449,95
GTM;BOG;159;3591;13809250,27
GTM;BOG;369;9133;35114649,72
GTM;BOG;28;644;2476057,64
GTM;BOG;23;575;2210765,75
GTM;BOG;21;798;3068158,38
GTM;BOG;42;1147;4411919,47
GTM;BOG;51;1537;5911395,37
GTM;BOG;15930;32509;130036674,1
GTM;BOG;309;5704;22718768,62
GTM;BOG;32;544;2091576,64
GTM;BOG;4;138;530583,78
GTM;BOG;21;651;2595116,47
GTM;BOG;57;967;3851874
GTM;BOG;15;2538;10150553,34
GTM;BUN;279456;30278;121817729,6
GTM;BUN;111600;5103;20530440,63
GTM;BUN;89808;14139;54043328,35
GTM;BUN;330960;16199;61914840,32
GTM;CLO;76;2364;9089130,83
GTM;CLO;148;5624;21745060,72
GTM;CLO;10;250;961202,5
GTM;CLO;53;1539;6227616,19
GTM;CLO;22;627;2536352,94
GTM;CLO;368;6442;25888376,01
GTM;CLO;22;341;1379420,02
GTM;CLO;36;599;2423086,78
GTM;CLO;33;882;3443147,32
GTM;CLO;45;1655;6611067,72
GTM;CLO;14;350;1415827
GTM;CLO;16;760;2922055,6
GTM;CLO;16;552;2232961,44
GTM;CLO;27;1026;4150395,72
GTM;CLO;61;2679;10300245,98
GTM;CLO;439;12113;47642792,25
GTM;CLO;65;1943;7472388,22
GTM;CLO;103;3209;12560869,72
GTM;CLO;136;3128;12386101,22
GTM;CLO;209;5191;20579880,12
GTM;CLO;132;3765;14791856,42
GTM;CLO;65;1932;7524970,94
GTM;CLO;15;345;1395600,9
GTM;CLO;40;1320;5077071,6
GTM;CLO;43055;92956;362448227,8
GTM;CLO;984;8000;31865200
GTM;CLO;126;2407;9631503,28
GTM;CLO;102000;4386;17350489,68
GTM;CLO;40;709;2835743,29
GTM;CLO;35;532;2127207,32
GTM;CLO;29;1065;4260252,46
GTM;CLO;30;950;3798984,35
GTM;CLO;110;2647;10586854,92
GTM;CLO;40;1266;5065312,46
GTM;CLO;74;1723;6889672,64
GTM;CLO;125;2501;10001273,13
GTM;CLO;120;2128;8508829,28
GTM;CLO;4647;88213;351463076,3
GTM;CLO;21;447;1783881,22
GTM;CLO;15;142;568793,82
GTM;CLO;846;17642;70407823,31
GTM;CLO;357;2795;11155986,22
GTM;CLO;227331;64525;258007776,3
GTM;CLO;12;11178;42980438,92
GTM;CLO;358;7901;31263626,92
GTM;CLO;59;2396;9212318,55
GTM;CLO;1;86;332268,48
HND;BOG;381;1804;7216190,96
HND;BOG;30000;3480;13914814,8
HND;BOG;26;1121;4482329,71
HND;BOG;4;180;692065,8
HND;BOG;3;93;371861,43
HND;BOG;8;248;991630,48
HND;BOG;54;1318;5249556,79
HND;BOG;16;518;1993149,5
HND;BOG;79;1378;5427380,98
HND;BOG;9;460;1840714,07
HND;BOG;6;258;1031615,58
HND;BOG;22;891;3425725,71
HND;BOG;20;711;2842940,61
HND;BOG;67;3246;12693398,46
HND;BOG;16;817;3163834,87
HND;BOG;20;774;3094846,74
HND;BOG;252;8619;34026642,54
HND;BOG;78;2561;9937873,53
HND;BOG;94;3013;11803466,22
HND;BOG;148;3935;15379420,86
HND;BOG;40;1479;5725853,31
HND;BOG;3;121;467144,41
HND;BOG;0;80;320062,31
HND;BOG;3;784;3102653,78
HND;BOG;206;34398;136104986,6
HND;BOG;175;7525;29968312,5
HND;BOG;371;22523;88189970,69
HND;BOG;5917;13889;55321970,35
HND;BOG;1454;410;1633091,5
HND;BOG;19;618;2461586,7
HND;CLO;3410;9444;37077680,66
HND;CLO;6000;954;3774749,04
HND;CLO;539;22523;89592497,39
HND;CLO;34;1409;5420759,17
HKG;CLO;501;121956;485769041,4
ITA;BOG;201;5;22157,85
ITA;BOG;1;2;11078,92
ITA;BOG;1;2;11078,92
ITA;BOG;493;8;33236,78
JPN;BOG;2;893;3515302,87
JPN;BUN;292;4274;16811350,33
MYS;BUN;368;5387;21542052,59
MEX;BOG;1;11150;43168603,22
MEX;BOG;500000;6250;24943000
MEX;BOG;500000;6250;23887812,5
MEX;BOG;25;667;2626930,79
MEX;BOG;4761;65876;263405844,8
MEX;BOG;292;3504;14010779,04
MEX;BOG;91;2469;9712120,89
MEX;BOG;312;8277;32656755,19
MEX;BOG;18000;10550;42015375
MEX;BOG;9;12456;49117378,37
MEX;BOG;4;32;127665,6
MEX;BOG;29;10;42474,81
MEX;BOG;90;121;482843,27
MEX;BOG;402;20;81308,92
MEX;BOG;2;10;39678,43
MEX;BOG;16;112;443790,06
MEX;BOG;4808;2427;9485828,86
MEX;BOG;1192;8673;34542731,47
MEX;BOG;3947;3122;12427143,7
MEX;BOG;90;256;1025437,33
MEX;BOG;294;1276;5015399,46
MEX;BOG;4428;8448;34174018,55
MEX;BOG;36;76;305326,22
MEX;BOG;937;2122;8587516,63
MEX;BOG;568;1635;6289724,67
MEX;BOG;630;1427;5708152,92
MEX;BOG;866;2501;10119967,32
MEX;BOG;214;704;2707130,72
MEX;BOG;1585;1786;6942842,03
MEX;BOG;110;540;2186603,21
MEX;BOG;199;288;1109804,4
MEX;BOG;1548;4644;18530901,21
MEX;BOG;21;46;182829,02
MEX;BOG;10;7;29143,65
MEX;BOG;6;108;417161,88
MEX;BOG;4;120;478746
MEX;BOG;180;1160;4600104,55
MEX;BOG;97;215;848799,6
MEX;BOG;218;959;3818798,81
MEX;BOG;378;2745;10770218,19
MEX;BOG;6;385;1482904,76
MEX;BOG;10;777;2987417,37
MEX;BOG;22;3297;12779775,68
MEX;BOG;4;57;230516,19
MEX;BOG;103;1365;5467105,61
MEX;BOG;32;2390;9191056,74
MEX;BOG;29;713;2884767,73
MEX;BOG;1;27;105732,27
MEX;BOG;1;24;92275,44
MEX;BOG;1;13;51904,93
MEX;BOG;3258;29644;117557486,9
MEX;BOG;705;6540;26434197,34
MEX;BOG;1;12;47874,6
MEX;BOG;435;7612;29268616,12
MEX;BOG;1;26;99965,06
MEX;BOG;375;10483;42172303,69
MEX;BOG;2;53;213440,92
MEX;BOG;505;18906;75589500,22
MEX;BOG;1;23;94545,43
MEX;BOG;8;180;707482,17
MEX;BOG;5;139;545451,13
MEX;BOG;48;1452;5805397,48
MEX;BOG;2;38;146102,78
MEX;BOG;1;11;44215,31
MEX;BOG;1;25;101733,52
MEX;BOG;3;59;226843,79
MEX;BOG;1794;37029;148644286,3
MEX;BOG;1;19;75801,45
MEX;BOG;575;13487;54286478,79
MEX;BOG;13;163;639833,55
MEX;BOG;14;171;669394,24
MEX;BOG;289;6441;26025846
MEX;BOG;942;22131;89024301,55
MEX;BOG;202;5327;21392748,45
MEX;BOG;4;74;284515,94
MEX;BOG;628;10996;42279453,16
MEX;BOG;100;50;199477,5
MEX;BOG;1;2;10113,05
MEX;BOG;3827;21035;83012768,23
MEX;BOG;600;204;820734,84
MEX;BOG;7;77;303899,97
MEX;BOG;10;1300;4998253
MEX;BOG;9;867;3462889,5
MEX;BOG;21;4011;15423839,79
MEX;BOG;51;200;781450
MEX;BOG;37;95;384900,5
MEX;BOG;501;4949;19344784,3
MEX;BOG;6809;408;1645633,28
MEX;BOG;1;340;1346764,65
MEX;BOG;72;2466;9697331,64
MEX;BOG;24;2619;10439696,64
MEX;BOG;8704;3635;14487359,13
MEX;BOG;8602;1432;5729115,79
MEX;BOG;117;192;778704,85
MEX;BOG;29;17;71009,65
MEX;BOG;4000;26032;103890588,2
MEX;BOG;2501;19507;77853288,86
MEX;BOG;1600;4720;18836953,6
MEX;BOG;54;576;2320185,19
MEX;BOG;300;9;36208,89
MEX;BOG;5;7;30495,93
MEX;BOG;29;792;3186382,32
MEX;BOG;21;172;694003,72
MEX;BOG;19;50;201160,5
MEX;BOG;7;192;772456,32
MEX;BOG;140;424;1707530,78
MEX;BOG;8;390;1569051,9
MEX;BOG;263;1909;7681313,69
MEX;BOG;496;300;1206963
MEX;BOG;752;13912;55970897,52
MEX;BOG;316;10112;40682699,52
MEX;BOG;255;6885;27699800,85
MEX;BOG;1680;10080;40228070,4
MEX;BOG;4;369;1486978,41
MEX;BOG;37;134;542972,42
MEX;BOG;6;124;498878,04
MEX;BOG;41;75;301740,75
MEX;BOG;25;416;1676471,6
MEX;BOG;1323;79;319362,4
MEX;BOG;12;2062;8296261,34
MEX;BOG;7;259;1044264,38
MEX;BOG;4223;2791;11231474,65
MEX;BOG;2581;372;1498967,56
MEX;BOG;39;307;1236935,91
MEX;BUN;10643;84700;323730042,9
MEX;BUN;161500;6200;23697015,75
MEX;BUN;200000;3581;13962149,08
MEX;BUN;40432000;402969;1575054055
MEX;BUN;30000;1651;6642601,33
MEX;BUN;18205000;184641;742850121,1
MEX;CLO;111;2499;9608180,19
